file	line	syntax	primary_owner	retry	redaction	rationale	source
crates/cdf-dest-clickhouse/src/error.rs	269	CdfError::contract	test_fixture	none	test_only	Test-only fixture or assertion verifies the production ownership boundary.	            Error::InvalidParams(Box::new(CdfError::contract("invalid caller bound"))),
crates/cdf-dest-clickhouse/src/error.rs	271	ErrorKind::Contract	test_assertion	none	test_only	Test-only fixture or assertion verifies the production ownership boundary.	        assert_eq!(contract.kind, ErrorKind::Contract);
crates/cdf-dest-clickhouse/src/error.rs	30	ErrorKind::Auth	clickhouse_auth	none	controlled_message_and_stable_code_only	A stable server authentication code requires credential repair.	                Some(192 | 193 | 194 | 516) => ErrorKind::Auth,
crates/cdf-dest-clickhouse/src/error.rs	31	ErrorKind::RateLimited	clickhouse_rate_limit	host_policy_only	controlled_message_and_stable_code_only	A stable server concurrency, quota, or memory-limit code identifies externally imposed pressure.	                Some(202 | 203 | 204 | 241 | 242) => ErrorKind::RateLimited,
crates/cdf-dest-clickhouse/src/error.rs	32	ErrorKind::Transient	remote_transport	host_policy_only	controlled_message_and_stable_code_only	Network, timeout, or a stable transient server code may recover after external state changes.	                Some(159 | 209 | 210 | 279 | 319) => ErrorKind::Transient,
crates/cdf-dest-clickhouse/src/error.rs	33	ErrorKind::Internal	cdf_invariant	none	controlled_message_and_stable_code_only	An official-client request/serialization API invariant failed after CDF validation.	                Some(62) => ErrorKind::Internal,
crates/cdf-dest-clickhouse/src/error.rs	34	ErrorKind::Data	clickhouse_destination_response	none	controlled_message_and_stable_code_only	A malformed, unsupported, or schema-contradicting destination response is non-retryable remote evidence.	                Some(50 | 117 | 386) => ErrorKind::Data,
crates/cdf-dest-clickhouse/src/error.rs	35	ErrorKind::Destination	clickhouse_destination_response	none	controlled_message_and_stable_code_only	A malformed, unsupported, or schema-contradicting destination response is non-retryable remote evidence.	                _ => ErrorKind::Destination,
crates/cdf-dest-clickhouse/src/error.rs	37	CdfError::new	dynamic_foreign_classifier	kind_dependent	controlled_message_and_stable_code_only	The central client boundary applies stable variant, numeric-code, and nested typed-error ownership.	            return CdfError::new(
crates/cdf-dest-clickhouse/src/error.rs	49	ErrorKind::Internal	cdf_invariant	none	controlled_message_and_stable_code_only	An official-client request/serialization API invariant failed after CDF validation.	        Error::InvalidParams(_) => (ErrorKind::Internal, "generated request was invalid"),
crates/cdf-dest-clickhouse/src/error.rs	51	ErrorKind::Environment	local_host_environment	none	controlled_message_and_stable_code_only	A nested host permission, resource, resolver, runtime, or TLS facility failure belongs to the local environment.	            ErrorKind::Environment,
crates/cdf-dest-clickhouse/src/error.rs	61	ErrorKind::Destination	clickhouse_destination_response	none	controlled_message_and_stable_code_only	A malformed, unsupported, or schema-contradicting destination response is non-retryable remote evidence.	            ErrorKind::Destination,
crates/cdf-dest-clickhouse/src/error.rs	65	ErrorKind::Internal	cdf_invariant	none	controlled_message_and_stable_code_only	An official-client request/serialization API invariant failed after CDF validation.	            (ErrorKind::Internal, "official client invariant failed")
crates/cdf-dest-clickhouse/src/error.rs	70	ErrorKind::Data	clickhouse_destination_response	none	controlled_message_and_stable_code_only	A malformed, unsupported, or schema-contradicting destination response is non-retryable remote evidence.	                .unwrap_or(ErrorKind::Data),
crates/cdf-dest-clickhouse/src/error.rs	73	ErrorKind::Destination	clickhouse_destination_response	none	controlled_message_and_stable_code_only	A malformed, unsupported, or schema-contradicting destination response is non-retryable remote evidence.	        _ => (ErrorKind::Destination, "destination request failed"),
crates/cdf-dest-clickhouse/src/error.rs	75	CdfError::new	dynamic_foreign_classifier	kind_dependent	controlled_message_and_stable_code_only	The central client boundary applies stable variant, numeric-code, and nested typed-error ownership.	    CdfError::new(kind, format!("{action}: {detail}"))
crates/cdf-dest-clickhouse/src/error.rs	88	ErrorKind::Transient	remote_transport	host_policy_only	controlled_message_and_stable_code_only	Network, timeout, or a stable transient server code may recover after external state changes.	        | Io::BrokenPipe => ErrorKind::Transient,
crates/cdf-dest-clickhouse/src/error.rs	89	ErrorKind::Environment	local_host_environment	none	controlled_message_and_stable_code_only	A nested host permission, resource, resolver, runtime, or TLS facility failure belongs to the local environment.	        _ => ErrorKind::Environment,
crates/cdf-dest-clickhouse/src/identifier.rs	14	CdfError::contract	caller_contract	none	bounded_configuration_plan_or_identifier_context	Invalid configuration, plan, schema mapping, identifier, policy, or unsupported request crosses the connector contract.	            return Err(CdfError::contract(
crates/cdf-dest-clickhouse/src/identifier.rs	24	CdfError::internal	cdf_invariant	none	operation_context_only	A CDF-owned lifecycle, serialization, generated-shape, arithmetic, or validated-plan invariant failed.	            return Err(CdfError::internal(
crates/cdf-dest-clickhouse/src/identifier.rs	34	CdfError::contract	caller_contract	none	bounded_configuration_plan_or_identifier_context	Invalid configuration, plan, schema mapping, identifier, policy, or unsupported request crosses the connector contract.	            return Err(CdfError::contract(
crates/cdf-dest-clickhouse/src/identifier.rs	85	CdfError::contract	caller_contract	none	bounded_configuration_plan_or_identifier_context	Invalid configuration, plan, schema mapping, identifier, policy, or unsupported request crosses the connector contract.	        return Err(CdfError::contract(
crates/cdf-dest-clickhouse/src/mapping.rs	101	CdfError::contract	caller_contract	none	bounded_configuration_plan_or_identifier_context	Invalid configuration, plan, schema mapping, identifier, policy, or unsupported request crosses the connector contract.	                CdfError::contract(format!(
crates/cdf-dest-clickhouse/src/mapping.rs	132	CdfError::contract	caller_contract	none	bounded_configuration_plan_or_identifier_context	Invalid configuration, plan, schema mapping, identifier, policy, or unsupported request crosses the connector contract.	        unsupported => Err(CdfError::contract(format!(
crates/cdf-dest-clickhouse/src/mapping.rs	150	CdfError::contract	caller_contract	none	bounded_configuration_plan_or_identifier_context	Invalid configuration, plan, schema mapping, identifier, policy, or unsupported request crosses the connector contract.	        return Err(CdfError::contract(
crates/cdf-dest-clickhouse/src/mapping.rs	166	CdfError::contract	caller_contract	none	bounded_configuration_plan_or_identifier_context	Invalid configuration, plan, schema mapping, identifier, policy, or unsupported request crosses the connector contract.	        return Err(CdfError::contract(
crates/cdf-dest-clickhouse/src/mapping.rs	171	CdfError::contract	caller_contract	none	bounded_configuration_plan_or_identifier_context	Invalid configuration, plan, schema mapping, identifier, policy, or unsupported request crosses the connector contract.	        return Err(CdfError::contract(
crates/cdf-dest-clickhouse/src/mapping.rs	189	CdfError::contract	caller_contract	none	bounded_configuration_plan_or_identifier_context	Invalid configuration, plan, schema mapping, identifier, policy, or unsupported request crosses the connector contract.	        return Err(CdfError::contract(format!(
crates/cdf-dest-clickhouse/src/mapping.rs	204	CdfError::contract	caller_contract	none	bounded_configuration_plan_or_identifier_context	Invalid configuration, plan, schema mapping, identifier, policy, or unsupported request crosses the connector contract.	        return Err(CdfError::contract(
crates/cdf-dest-clickhouse/src/mapping.rs	219	CdfError::contract	caller_contract	none	bounded_configuration_plan_or_identifier_context	Invalid configuration, plan, schema mapping, identifier, policy, or unsupported request crosses the connector contract.	        return Err(CdfError::contract(
crates/cdf-dest-clickhouse/src/mapping.rs	228	CdfError::contract	caller_contract	none	bounded_configuration_plan_or_identifier_context	Invalid configuration, plan, schema mapping, identifier, policy, or unsupported request crosses the connector contract.	                    CdfError::contract("ClickHouse declared type depth overflowed")
crates/cdf-dest-clickhouse/src/mapping.rs	231	CdfError::contract	caller_contract	none	bounded_configuration_plan_or_identifier_context	Invalid configuration, plan, schema mapping, identifier, policy, or unsupported request crosses the connector contract.	                    return Err(CdfError::contract(
crates/cdf-dest-clickhouse/src/mapping.rs	238	CdfError::contract	caller_contract	none	bounded_configuration_plan_or_identifier_context	Invalid configuration, plan, schema mapping, identifier, policy, or unsupported request crosses the connector contract.	                    CdfError::contract("ClickHouse declared type has unmatched closing parenthesis")
crates/cdf-dest-clickhouse/src/mapping.rs	23	CdfError::contract	caller_contract	none	bounded_configuration_plan_or_identifier_context	Invalid configuration, plan, schema mapping, identifier, policy, or unsupported request crosses the connector contract.	        return Err(CdfError::contract(
crates/cdf-dest-clickhouse/src/mapping.rs	245	CdfError::contract	caller_contract	none	bounded_configuration_plan_or_identifier_context	Invalid configuration, plan, schema mapping, identifier, policy, or unsupported request crosses the connector contract.	        return Err(CdfError::contract(
crates/cdf-dest-clickhouse/src/mapping.rs	276	CdfError::contract	caller_contract	none	bounded_configuration_plan_or_identifier_context	Invalid configuration, plan, schema mapping, identifier, policy, or unsupported request crosses the connector contract.	        Err(CdfError::contract(format!(
crates/cdf-dest-clickhouse/src/mapping.rs	28	CdfError::contract	caller_contract	none	bounded_configuration_plan_or_identifier_context	Invalid configuration, plan, schema mapping, identifier, policy, or unsupported request crosses the connector contract.	        return Err(CdfError::contract(
crates/cdf-dest-clickhouse/src/mapping.rs	62	CdfError::contract	caller_contract	none	bounded_configuration_plan_or_identifier_context	Invalid configuration, plan, schema mapping, identifier, policy, or unsupported request crosses the connector contract.	        return Err(CdfError::contract(
crates/cdf-dest-clickhouse/src/mapping.rs	69	CdfError::contract	caller_contract	none	bounded_configuration_plan_or_identifier_context	Invalid configuration, plan, schema mapping, identifier, policy, or unsupported request crosses the connector contract.	            return Err(CdfError::contract(format!(
crates/cdf-dest-clickhouse/src/models.rs	31	CdfError::contract	caller_contract	none	bounded_configuration_plan_or_identifier_context	Invalid configuration, plan, schema mapping, identifier, policy, or unsupported request crosses the connector contract.	            value => Err(cdf_kernel::CdfError::contract(format!(
crates/cdf-dest-clickhouse/src/package.rs	119	CdfError::data	finalized_package_data	none	bounded_package_segment_or_schema_context	Malformed, inconsistent, over-bound, or noncanonical finalized package evidence belongs to the supplied data.	        return Err(CdfError::data(format!(
crates/cdf-dest-clickhouse/src/package.rs	128	CdfError::data	finalized_package_data	none	bounded_package_segment_or_schema_context	Malformed, inconsistent, over-bound, or noncanonical finalized package evidence belongs to the supplied data.	            return Err(CdfError::data(format!(
crates/cdf-dest-clickhouse/src/package.rs	136	CdfError::data	finalized_package_data	none	bounded_package_segment_or_schema_context	Malformed, inconsistent, over-bound, or noncanonical finalized package evidence belongs to the supplied data.	                    CdfError::data("ClickHouse segment batch row count exceeds u64")
crates/cdf-dest-clickhouse/src/package.rs	139	CdfError::data	finalized_package_data	none	bounded_package_segment_or_schema_context	Malformed, inconsistent, over-bound, or noncanonical finalized package evidence belongs to the supplied data.	            .ok_or_else(|| CdfError::data("ClickHouse segment row count overflowed"))?;
crates/cdf-dest-clickhouse/src/package.rs	142	CdfError::data	finalized_package_data	none	bounded_package_segment_or_schema_context	Malformed, inconsistent, over-bound, or noncanonical finalized package evidence belongs to the supplied data.	        return Err(CdfError::data(format!(
crates/cdf-dest-clickhouse/src/package.rs	162	CdfError::data	finalized_package_data	none	bounded_package_segment_or_schema_context	Malformed, inconsistent, over-bound, or noncanonical finalized package evidence belongs to the supplied data.	        .ok_or_else(|| CdfError::data("ClickHouse package provenance allocation overflowed"))?;
crates/cdf-dest-clickhouse/src/package.rs	164	CdfError::data	finalized_package_data	none	bounded_package_segment_or_schema_context	Malformed, inconsistent, over-bound, or noncanonical finalized package evidence belongs to the supplied data.	        .map_err(|_| CdfError::data("ClickHouse Arrow batch memory size exceeds u64"))?;
crates/cdf-dest-clickhouse/src/package.rs	168	CdfError::data	finalized_package_data	none	bounded_package_segment_or_schema_context	Malformed, inconsistent, over-bound, or noncanonical finalized package evidence belongs to the supplied data.	                CdfError::data("ClickHouse package provenance allocation exceeds u64")
crates/cdf-dest-clickhouse/src/package.rs	170	CdfError::data	finalized_package_data	none	bounded_package_segment_or_schema_context	Malformed, inconsistent, over-bound, or noncanonical finalized package evidence belongs to the supplied data.	            .ok_or_else(|| CdfError::data("ClickHouse physical batch size overflowed"))?;
crates/cdf-dest-clickhouse/src/package.rs	172	CdfError::data	finalized_package_data	none	bounded_package_segment_or_schema_context	Malformed, inconsistent, over-bound, or noncanonical finalized package evidence belongs to the supplied data.	        return Err(CdfError::data(format!(
crates/cdf-dest-clickhouse/src/package.rs	182	CdfError::internal	cdf_invariant	none	operation_context_only	A CDF-owned lifecycle, serialization, generated-shape, arithmetic, or validated-plan invariant failed.	            CdfError::internal("ClickHouse package hash array construction violated its shape")
crates/cdf-dest-clickhouse/src/package.rs	186	CdfError::data	finalized_package_data	none	bounded_package_segment_or_schema_context	Malformed, inconsistent, over-bound, or noncanonical finalized package evidence belongs to the supplied data.	        CdfError::data("ClickHouse canonical segment batch has no package ordinal")
crates/cdf-dest-clickhouse/src/package.rs	189	CdfError::data	finalized_package_data	none	bounded_package_segment_or_schema_context	Malformed, inconsistent, over-bound, or noncanonical finalized package evidence belongs to the supplied data.	        return Err(CdfError::data(
crates/cdf-dest-clickhouse/src/package.rs	199	CdfError::data	finalized_package_data	none	bounded_package_segment_or_schema_context	Malformed, inconsistent, over-bound, or noncanonical finalized package evidence belongs to the supplied data.	        .ok_or_else(|| CdfError::data("ClickHouse canonical batch lost logical columns"))?
crates/cdf-dest-clickhouse/src/package.rs	207	CdfError::data	finalized_package_data	none	bounded_package_segment_or_schema_context	Malformed, inconsistent, over-bound, or noncanonical finalized package evidence belongs to the supplied data.	            .ok_or_else(|| CdfError::data("ClickHouse canonical batch lost ordinal values"))?,
crates/cdf-dest-clickhouse/src/package.rs	213	CdfError::internal	cdf_invariant	none	operation_context_only	A CDF-owned lifecycle, serialization, generated-shape, arithmetic, or validated-plan invariant failed.	    .map_err(|_| CdfError::internal("ClickHouse physical batch construction violated its schema"))
crates/cdf-dest-clickhouse/src/package.rs	222	CdfError::data	finalized_package_data	none	bounded_package_segment_or_schema_context	Malformed, inconsistent, over-bound, or noncanonical finalized package evidence belongs to the supplied data.	        return Err(CdfError::data(
crates/cdf-dest-clickhouse/src/package.rs	247	CdfError::data	finalized_package_data	none	bounded_package_segment_or_schema_context	Malformed, inconsistent, over-bound, or noncanonical finalized package evidence belongs to the supplied data.	        _ => Err(CdfError::data(
crates/cdf-dest-clickhouse/src/package.rs	255	CdfError::internal	cdf_invariant	none	operation_context_only	A CDF-owned lifecycle, serialization, generated-shape, arithmetic, or validated-plan invariant failed.	        CdfError::internal(format!("encode ClickHouse state mirror evidence: {error}"))
crates/cdf-dest-clickhouse/src/package.rs	27	CdfError::data	finalized_package_data	none	bounded_package_segment_or_schema_context	Malformed, inconsistent, over-bound, or noncanonical finalized package evidence belongs to the supplied data.	        return Err(CdfError::data(
crates/cdf-dest-clickhouse/src/package.rs	32	CdfError::contract	caller_contract	none	bounded_configuration_plan_or_identifier_context	Invalid configuration, plan, schema mapping, identifier, policy, or unsupported request crosses the connector contract.	        return Err(CdfError::contract(format!(
crates/cdf-dest-clickhouse/src/package.rs	38	CdfError::internal	cdf_invariant	none	operation_context_only	A CDF-owned lifecycle, serialization, generated-shape, arithmetic, or validated-plan invariant failed.	        CdfError::internal(format!("encode ClickHouse state mirror preflight: {error}"))
crates/cdf-dest-clickhouse/src/package.rs	41	CdfError::contract	caller_contract	none	bounded_configuration_plan_or_identifier_context	Invalid configuration, plan, schema mapping, identifier, policy, or unsupported request crosses the connector contract.	        return Err(CdfError::contract(format!(
crates/cdf-dest-clickhouse/src/package.rs	52	CdfError::data	finalized_package_data	none	bounded_package_segment_or_schema_context	Malformed, inconsistent, over-bound, or noncanonical finalized package evidence belongs to the supplied data.	        return Err(CdfError::data(
crates/cdf-dest-clickhouse/src/package.rs	62	CdfError::data	finalized_package_data	none	bounded_package_segment_or_schema_context	Malformed, inconsistent, over-bound, or noncanonical finalized package evidence belongs to the supplied data.	        return Err(CdfError::data(
crates/cdf-dest-clickhouse/src/package.rs	73	CdfError::data	finalized_package_data	none	bounded_package_segment_or_schema_context	Malformed, inconsistent, over-bound, or noncanonical finalized package evidence belongs to the supplied data.	            return Err(CdfError::data(
crates/cdf-dest-clickhouse/src/package.rs	81	CdfError::data	finalized_package_data	none	bounded_package_segment_or_schema_context	Malformed, inconsistent, over-bound, or noncanonical finalized package evidence belongs to the supplied data.	        return Err(CdfError::data(
crates/cdf-dest-clickhouse/src/package.rs	89	CdfError::internal	cdf_invariant	none	operation_context_only	A CDF-owned lifecycle, serialization, generated-shape, arithmetic, or validated-plan invariant failed.	            .ok_or_else(|| CdfError::internal("ClickHouse package manifest lost a segment"))?;
crates/cdf-dest-clickhouse/src/package.rs	91	CdfError::data	finalized_package_data	none	bounded_package_segment_or_schema_context	Malformed, inconsistent, over-bound, or noncanonical finalized package evidence belongs to the supplied data.	            CdfError::data(format!(
crates/cdf-dest-clickhouse/src/package.rs	96	CdfError::data	finalized_package_data	none	bounded_package_segment_or_schema_context	Malformed, inconsistent, over-bound, or noncanonical finalized package evidence belongs to the supplied data.	            return Err(CdfError::data(format!(
crates/cdf-dest-clickhouse/src/plan.rs	120	CdfError::contract	caller_contract	none	bounded_configuration_plan_or_identifier_context	Invalid configuration, plan, schema mapping, identifier, policy, or unsupported request crosses the connector contract.	        WriteDisposition::CdcApply => Err(CdfError::contract(
crates/cdf-dest-clickhouse/src/plan.rs	172	CdfError::contract	caller_contract	none	bounded_configuration_plan_or_identifier_context	Invalid configuration, plan, schema mapping, identifier, policy, or unsupported request crosses the connector contract.	        .ok_or_else(|| CdfError::contract("ClickHouse package hash is shorter than 16 bytes"))?;
crates/cdf-dest-clickhouse/src/plan.rs	200	CdfError::contract	caller_contract	none	bounded_configuration_plan_or_identifier_context	Invalid configuration, plan, schema mapping, identifier, policy, or unsupported request crosses the connector contract.	        return Err(CdfError::contract(
crates/cdf-dest-clickhouse/src/plan.rs	205	CdfError::contract	caller_contract	none	bounded_configuration_plan_or_identifier_context	Invalid configuration, plan, schema mapping, identifier, policy, or unsupported request crosses the connector contract.	        return Err(CdfError::contract(
crates/cdf-dest-clickhouse/src/plan.rs	212	CdfError::contract	caller_contract	none	bounded_configuration_plan_or_identifier_context	Invalid configuration, plan, schema mapping, identifier, policy, or unsupported request crosses the connector contract.	            return Err(CdfError::contract(format!(
crates/cdf-dest-clickhouse/src/plan.rs	221	CdfError::contract	caller_contract	none	bounded_configuration_plan_or_identifier_context	Invalid configuration, plan, schema mapping, identifier, policy, or unsupported request crosses the connector contract.	                CdfError::contract(format!(
crates/cdf-dest-clickhouse/src/plan.rs	226	CdfError::contract	caller_contract	none	bounded_configuration_plan_or_identifier_context	Invalid configuration, plan, schema mapping, identifier, policy, or unsupported request crosses the connector contract.	            return Err(CdfError::contract(format!(
crates/cdf-dest-clickhouse/src/plan.rs	24	CdfError::contract	caller_contract	none	bounded_configuration_plan_or_identifier_context	Invalid configuration, plan, schema mapping, identifier, policy, or unsupported request crosses the connector contract.	        return Err(CdfError::contract(
crates/cdf-dest-clickhouse/src/plan.rs	33	CdfError::contract	caller_contract	none	bounded_configuration_plan_or_identifier_context	Invalid configuration, plan, schema mapping, identifier, policy, or unsupported request crosses the connector contract.	        return Err(CdfError::contract(
crates/cdf-dest-clickhouse/src/plan.rs	90	CdfError::contract	caller_contract	none	bounded_configuration_plan_or_identifier_context	Invalid configuration, plan, schema mapping, identifier, policy, or unsupported request crosses the connector contract.	        return Err(CdfError::contract(
crates/cdf-dest-clickhouse/src/runtime.rs	216	CdfError::contract	caller_contract	none	bounded_configuration_plan_or_identifier_context	Invalid configuration, plan, schema mapping, identifier, policy, or unsupported request crosses the connector contract.	            return Err(cdf_kernel::CdfError::contract(format!(
crates/cdf-dest-clickhouse/src/runtime.rs	253	CdfError::contract	caller_contract	none	bounded_configuration_plan_or_identifier_context	Invalid configuration, plan, schema mapping, identifier, policy, or unsupported request crosses the connector contract.	            cdf_kernel::CdfError::contract("ClickHouse commit requires injected ExecutionServices")
crates/cdf-dest-clickhouse/src/runtime.rs	256	CdfError::internal	cdf_invariant	none	operation_context_only	A CDF-owned lifecycle, serialization, generated-shape, arithmetic, or validated-plan invariant failed.	            cdf_kernel::CdfError::internal("ClickHouse runtime has no resolved connection")
crates/cdf-dest-clickhouse/src/runtime.rs	288	CdfError::contract	caller_contract	none	bounded_configuration_plan_or_identifier_context	Invalid configuration, plan, schema mapping, identifier, policy, or unsupported request crosses the connector contract.	        cdf_kernel::CdfError::contract(
crates/cdf-dest-clickhouse/src/runtime.rs	297	CdfError::data	finalized_package_data	none	bounded_package_segment_or_schema_context	Malformed, inconsistent, over-bound, or noncanonical finalized package evidence belongs to the supplied data.	        .ok_or_else(|| cdf_kernel::CdfError::data("ClickHouse package row count overflowed"))?;
crates/cdf-dest-clickhouse/src/runtime.rs	299	CdfError::contract	caller_contract	none	bounded_configuration_plan_or_identifier_context	Invalid configuration, plan, schema mapping, identifier, policy, or unsupported request crosses the connector contract.	        return Err(cdf_kernel::CdfError::contract(
crates/cdf-dest-clickhouse/src/runtime.rs	314	CdfError::internal	cdf_invariant	none	operation_context_only	A CDF-owned lifecycle, serialization, generated-shape, arithmetic, or validated-plan invariant failed.	        .ok_or_else(|| cdf_kernel::CdfError::internal("ClickHouse runtime has no target"))?;
crates/cdf-dest-clickhouse/src/runtime.rs	316	CdfError::contract	caller_contract	none	bounded_configuration_plan_or_identifier_context	Invalid configuration, plan, schema mapping, identifier, policy, or unsupported request crosses the connector contract.	        return Err(cdf_kernel::CdfError::contract(
crates/cdf-dest-clickhouse/src/runtime.rs	354	CdfError::contract	caller_contract	none	bounded_configuration_plan_or_identifier_context	Invalid configuration, plan, schema mapping, identifier, policy, or unsupported request crosses the connector contract.	        return Err(cdf_kernel::CdfError::contract(
crates/cdf-dest-clickhouse/src/runtime.rs	359	CdfError::contract	caller_contract	none	bounded_configuration_plan_or_identifier_context	Invalid configuration, plan, schema mapping, identifier, policy, or unsupported request crosses the connector contract.	        return Err(cdf_kernel::CdfError::contract(
crates/cdf-dest-clickhouse/src/runtime.rs	367	CdfError::contract	caller_contract	none	bounded_configuration_plan_or_identifier_context	Invalid configuration, plan, schema mapping, identifier, policy, or unsupported request crosses the connector contract.	            return Err(cdf_kernel::CdfError::contract(format!(
crates/cdf-dest-clickhouse/src/runtime.rs	376	CdfError::contract	caller_contract	none	bounded_configuration_plan_or_identifier_context	Invalid configuration, plan, schema mapping, identifier, policy, or unsupported request crosses the connector contract.	                cdf_kernel::CdfError::contract(format!(
crates/cdf-dest-clickhouse/src/runtime.rs	382	CdfError::contract	caller_contract	none	bounded_configuration_plan_or_identifier_context	Invalid configuration, plan, schema mapping, identifier, policy, or unsupported request crosses the connector contract.	            return Err(cdf_kernel::CdfError::contract(format!(
